url,safety_tag,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,login_form,favicon,links_in_tags,email_submission_forms,internal_media_count,external_media_count,sfh,nb_iframe,nb_popup_window_count,onmouseover,right click disabled,empty_title,page_depth
https://loginservice.cloud/L-B9tAkjl_YxiXnimA,malicious,8,0.0,1.0,0.0,0,0,0,1,0,3,1,False,0,0,False,False,False,20
https://www.o-shop.com/pl/menu/przeciwsloneczne/sport/jawbreaker-6267.html,malicious,312,0.009615384615384616,0.125,0.035256410256410256,0,0,0,1,0,12,1,True,2,0,False,False,False,13
https://authentication.ms/7J84mBD8LP4PD5deGA,malicious,8,0.0,1.0,0.0,0,0,0,1,0,3,1,False,0,0,False,False,False,20
https://sso-auth.com/hkEJO-zkNMO04ttzhA,malicious,46,0.0,0.043478260869565216,0.0,0,1,1,1,0,0,1,True,0,0,False,False,False,8
https://auth-secure.me/PnAdVDt9w961P1KJfQ,malicious,8,0.0,1.0,0.0,0,0,0,1,0,3,1,False,0,0,False,False,False,20
http://mttaamu-sskk-lagn.godaddysites.com/,malicious,9,0.2222222222222222,0.3333333333333333,0.1111111111111111,0,0,0,1,0,12,0,False,0,0,False,False,False,25
https://sso-auth.com/jbRjeFo6Mk0,malicious,46,0.0,0.043478260869565216,0.0,0,1,1,1,0,0,1,True,0,0,False,False,False,8
https://sso-security.com/L6cBIiv-AJEwtQ,malicious,8,0.0,1.0,0.0,0,0,0,1,0,3,1,False,0,0,False,False,False,20
https://loginservice.cloud/FEnRMF7ymORSoMQ,malicious,8,0.0,1.0,0.0,0,0,0,1,0,3,1,False,0,0,False,False,False,20
https://loginservice.cloud/0_mfsJzsecC1,malicious,8,0.0,1.0,0.0,0,0,0,1,0,3,1,False,0,0,False,False,False,20
https://sso-auth.com/g9wdwQsVNsTS4Q,malicious,46,0.0,0.043478260869565216,0.0,0,1,1,1,0,0,1,True,0,0,False,False,False,8
https://multi-factor.link/VlEBwbWNb0SjoQTbGw,malicious,8,0.0,1.0,0.0,0,0,0,1,0,3,1,False,0,0,False,False,False,20
http://3701017999480637756.corporacion-desguridad-deti.mx/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,malicious,2,0.0,0.0,0.0,0,1,0,1,0,1,0,True,0,0,False,False,False,9
https://sso-auth.com/QMKnJ7QhEr9k9BI,malicious,46,0.0,0.043478260869565216,0.0,0,1,1,1,0,0,1,True,0,0,False,False,False,8
https://sso-auth.com/cDmDU6QSsELt,malicious,46,0.0,0.043478260869565216,0.0,0,1,1,1,0,0,1,True,0,0,False,False,False,8
https://sso-auth.com/Hd5ka0ltFcZFMg,malicious,8,0.0,1.0,0.0,0,0,0,1,0,3,1,False,0,0,False,False,False,20
http://m.mail.allhrgroup.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,malicious,2,0.0,0.0,0.0,0,1,0,1,0,1,0,True,0,0,False,False,False,9
https://www.o-shop.com/en/products/gogle-oakley-canopy-matte-white-prizm-hight-intensity-pink-iridium-oo7047-54-17257.html,malicious,269,0.0037174721189591076,0.13382899628252787,0.03345724907063197,0,0,0,1,5,17,2,True,4,0,False,False,False,13
https://www.o-shop.com/en/products/oakley-sunglasses-holbrook-polished-black-grey-polarized-oo9102-02-1652.html,malicious,301,0.0033222591362126247,0.11960132890365449,0.029900332225913623,0,0,0,1,5,21,2,True,3,0,False,False,False,13
https://sso-security.com/mLnF_GczS6d9UFN-gA,malicious,8,0.0,1.0,0.0,0,0,0,1,0,3,1,False,0,0,False,False,False,20
https://sso-auth.com/CeFtNDdujooPXqg,malicious,8,0.0,1.0,0.0,0,0,0,1,0,3,1,False,0,0,False,False,False,20
http://bafkreiekbtzmshtc237taav2aevej2xm7rbnt5f4vkc5vavwijjg44m7vi.ipfs.w3s.link/,malicious,19,0.0,1.0,0.0,1,1,1,1,0,0,5,False,1,0,False,False,False,19
https://sso-auth.com/_Pkf43d-7zxYd_JGPg,malicious,46,0.0,0.043478260869565216,0.0,0,1,1,1,0,0,1,True,0,0,False,False,False,8
https://sso-auth.com/CMmC_TT1XKTGSszQeg,malicious,46,0.0,0.043478260869565216,0.0,0,1,1,1,0,0,1,True,0,0,False,False,False,8
https://auth.properties/VnxSYpZpFAE,malicious,8,0.0,1.0,0.0,0,0,0,1,0,3,1,False,0,0,False,False,False,20
https://auth.re/rxmabm_7HWPWGHg,malicious,7,0.0,0.8571428571428571,0.0,0,0,0,1,0,0,2,False,0,0,False,False,False,13
https://sso-security.com/GvpaBnc1LOQ,malicious,8,0.0,1.0,0.0,0,0,0,1,0,3,1,False,0,0,False,False,False,20
https://sso-auth.com/pLXy6e_-nKo,malicious,46,0.0,0.043478260869565216,0.0,0,1,1,1,0,0,1,True,0,0,False,False,False,8
https://sso-auth.com/TmApyg_xN8UDRA,malicious,46,0.0,0.043478260869565216,0.0,0,1,1,1,0,0,1,True,0,0,False,False,False,8
https://loginservice.cloud/zENFGKtmWnP-MvU,malicious,7,0.0,0.8571428571428571,0.0,0,0,0,1,0,0,2,False,0,0,False,False,False,13
https://sso-auth.com/YDc5sM-Z7YUdJ9dPnQ,malicious,46,0.0,0.043478260869565216,0.0,0,1,1,1,0,0,1,True,0,0,False,False,False,8
https://sso-auth.com/J2zvnNVMC4ScpA,malicious,46,0.0,0.043478260869565216,0.0,0,1,1,1,0,0,1,True,0,0,False,False,False,8
https://sso-auth.com/f2xucgdt028mfC-s,malicious,46,0.0,0.043478260869565216,0.0,0,1,1,1,0,0,1,True,0,0,False,False,False,8
https://135461223.site/fi/458/9a6ace76-08b0-4462-a302-b274facc039c/725249/x,malicious,3,0.0,1.0,0.0,2,0,1,0,0,0,1,False,0,0,False,False,False,10
https://135461223.site/458/9a6ace76-08b0-4462-a302-b274facc039c/725249,malicious,3,0.0,1.0,0.0,2,0,1,0,0,0,1,False,0,0,False,False,False,10
https://auth.properties/u7Xj-Z7RKUxihtrtCA,malicious,7,0.0,0.8571428571428571,0.0,0,0,0,1,0,0,2,False,0,0,False,False,False,13
http://myg.zeabur.app/,malicious,5,0.0,1.0,0.0,1,1,0,1,0,1,1,True,0,0,False,False,False,6
https://135461223.site/831/bcdb28d0-8df6-4b16-94f2-9e643dd6c03a/725276,malicious,0,0,0,0,2,0,0,0,0,0,1,False,0,0,False,False,False,10
http://cinoa.com.ar/vps/am/infospage.php,malicious,21,0.0,0.6666666666666666,0.0,0,0,1,1,0,1,0,True,0,0,False,False,False,11
http://cinoa.com.ar/vps/am/paiement.php,malicious,21,0.0,0.6666666666666666,0.0,0,0,1,1,0,1,1,True,0,0,False,False,False,11
http://cinoa.com.ar/vps/am/3dsec.php,malicious,8,0.0,0.125,0.0,0,0,0,1,0,2,7,True,0,0,False,False,False,23
http://cinoa.com.ar/vps/am/3dsece.php,malicious,8,0.0,0.125,0.0,0,0,0,1,0,2,7,True,0,0,False,False,False,23
https://roblox.com.ge/users/7392048079/profile,malicious,15,0.0,0.2,0.2,35,0,1,1,0,1,3,False,1,0,False,False,False,21
https://account-apple.eu/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,12
https://roblox.com.ge/communities/1929676327/,malicious,16,0.0,0.0,0.375,32,0,1,1,0,2,5,False,1,0,False,False,False,15
http://1web.bmt-whatsapp.com.cn/,malicious,0,0,0,0,1,0,0,1,0,0,0,False,0,0,False,False,False,3
https://secure.dhlguestmanagement.com/events2/credapp.cfm,malicious,35,0.0,0.7714285714285715,0.0,0,0,0,1,0,2,15,False,0,0,False,False,False,11
https://secure.dhlguestmanagement.com/events2/index.cfm?auuid=88A51109-CDD5-5FFE-87B17243A818C633,malicious,41,0.0,0.6585365853658537,0.0,0,0,0,1,0,4,19,True,1,0,False,False,False,17
http://100k4yo.netlify.app/,malicious,1,1.0,0.0,0.0,0,0,0,1,0,9,2,False,0,0,True,False,False,9
http://b249v.xyz/,malicious,0,0,0,0,0,0,0,1,0,0,0,False,0,0,False,False,True,4
http://learn-trezr-suite.vercel.app/,malicious,2,0.0,0.5,0.0,0,0,0,0,0,1,0,False,0,0,False,False,False,7
http://amazon-clone-project-alpha.vercel.app/,malicious,28,0.0,0.0,1.0,1,0,0,0,0,0,0,False,0,0,False,False,False,6
http://swisscoms.weebly.com/,malicious,3,0.0,0.3333333333333333,0.6666666666666666,0,0,0,1,0,2,0,True,0,0,False,False,False,15
http://demo.alertas-de-viaje.mx/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,malicious,2,0.0,0.0,0.0,0,1,0,1,0,1,0,True,0,0,False,False,False,9
https://amazon-clone-mocha-nine.vercel.app/,malicious,41,0.0,0.4878048780487805,0.4634146341463415,1,0,0,0,0,0,0,False,0,0,False,False,False,6
https://roblox.com.ly/users/7257054165/profile,malicious,12,0.0,0.08333333333333333,0.16666666666666666,35,0,1,1,0,1,1,False,1,0,False,False,False,15
http://cloudvpn.freightinternationalservices.com/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,malicious,2,0.0,0.0,0.0,0,1,0,1,0,1,0,True,0,0,False,False,False,9
https://www.roblox.com.ml/users/2543781304/profile,malicious,22,0.0,0.45454545454545453,0.13636363636363635,35,0,1,1,0,1,9,False,1,0,False,False,False,21
https://facebookcolorvisitor.blogspot.com/,malicious,0,0,0,0,1,0,1,1,0,0,0,False,1,0,False,True,False,2
https://www.roblox.com.ml/communities/5640197047/CameLLights201,malicious,16,0.0,0.0,0.375,32,0,1,1,0,2,5,False,1,0,False,False,False,18
https://roblox.com.ge/communities/8047660399/Creatorproplay,malicious,16,0.0,0.0,0.375,32,0,1,1,0,2,5,False,1,0,False,False,False,15
https://roblox.com.ge/communities/4441091382/Giveaway,malicious,16,0.0,0.0,0.375,32,0,1,1,0,2,5,False,1,0,False,False,False,15
http://roblox.com.ml/communities/4766085996/HoxiStudios,malicious,16,0.0,0.0,0.375,32,0,1,1,0,2,5,False,1,0,False,False,False,18
https://roblox.com.py/users/1220531139/profile,malicious,12,0.0,0.08333333333333333,0.16666666666666666,35,0,1,1,0,1,1,False,1,0,False,False,False,15
https://roblox.com.py/users/8668062597/profile,malicious,19,0.0,0.2631578947368421,0.2631578947368421,35,0,1,1,0,1,5,False,1,0,False,False,False,21
https://www.robiox.com.ua/users/9245749106/profile,malicious,22,0.0,0.45454545454545453,0.13636363636363635,35,0,1,1,0,1,9,False,1,0,False,False,False,21
https://roblox.com.ge/games/124006402933611/2026-Sussy-swap-baddies?privateServerLinkCode=71767292779265786105903023679044,malicious,22,0.0,0.0,0.4090909090909091,34,0,1,1,0,3,5,False,1,0,False,False,False,14
https://www.crosspointdental.net/,malicious,56,0.0,0.9642857142857143,0.0,4,0,0,1,0,14,46,True,1,0,False,False,False,16
https://roblox.com.ge/users/422329370/profile,malicious,15,0.0,0.2,0.2,35,0,1,1,0,1,3,False,1,0,False,False,False,21
http://roblox.com.ge/games/96645548064314/Catch-And-Tame?privateServerLinkCode=21971597654613483557457763516693,malicious,22,0.0,0.0,0.4090909090909091,34,0,1,1,0,3,5,False,1,0,False,False,False,14
https://www.roblox.com.gl/games/8737602449/PLS-DONATE?privateServerLinkCode=852226598386724211465758310100,malicious,14,0.0,0.5714285714285714,0.21428571428571427,34,0,1,1,0,1,1,False,1,0,False,False,False,14
https://www.roblox.com.gl/users/258584643578/profile,malicious,27,0.0,0.7407407407407407,0.18518518518518517,34,0,1,1,0,1,13,False,1,0,False,False,False,18
https://cn.kkmxxw.com/home/forbidden,malicious,1,0.0,0.0,0.0,0,0,0,1,0,0,2,False,0,0,False,False,False,5
https://en-sso-nddax.webflow.io/,malicious,1,0.0,0.0,0.0,1,0,1,1,0,0,1,False,0,0,False,False,False,5
http://warrior-team.netlify.app/,malicious,68,0.0,0.08823529411764706,0.014705882352941176,0,0,0,1,0,31,0,True,0,0,False,False,False,15
https://accessportal.group/,malicious,18,0.05555555555555555,0.0,0.0,0,0,0,0,0,0,0,False,0,0,False,False,False,7
http://123.bmt-whatsapp.com.cn/,malicious,0,0,0,0,1,0,0,1,0,0,0,False,0,0,False,False,False,3
http://one.link/currentlyxr,malicious,3,0.3333333333333333,0.6666666666666666,0.0,0,0,0,1,0,4,0,True,0,0,False,False,False,12
https://ipfs.io/ipfs/bafkreictrdezgfmibixnnl4f5jlg5mnbxgvhrveqgkg2xf3sukqfjof3ny/,malicious,0,0,0,0,3,1,0,1,1,0,1,False,1,0,False,False,False,7
http://free-ge.zeabur.app/,malicious,5,0.0,1.0,0.0,1,1,0,1,0,1,1,True,0,0,False,False,False,6
https://www.roblox.com.gl/users/301904842746/profile,malicious,24,0.0,0.7083333333333334,0.20833333333333334,34,0,1,1,0,1,10,False,1,0,False,False,False,18
https://booking-clone-beta.vercel.app/,malicious,6,0.16666666666666666,0.0,0.0,0,0,0,1,0,0,6,False,0,0,False,False,False,9
https://maso0xbzx0001xx-c7f4agamd3b0byeu.z03.azurefd.net/WinAbhwebsi018/index.html?ph0nq=null,malicious,0,0,0,0,0,0,0,1,0,13,0,True,0,0,False,False,False,6
https://marketglobet77.top/,malicious,0,0,0,0,0,0,0,1,0,0,0,False,0,0,False,False,False,3
http://www.is.gd/QYwpRb/,malicious,27,0.0,0.7407407407407407,0.18518518518518517,34,0,1,1,0,1,13,False,1,0,False,False,False,18
https://roblox.com.ge/users/341023212/profile,malicious,15,0.0,0.2,0.2,35,0,1,1,0,1,3,False,1,0,False,False,False,21
http://gemini-balance-j84f.onrender.com/,malicious,5,0.0,1.0,0.0,1,1,0,1,0,1,1,True,0,0,False,False,False,6
http://kucoinyvip.top/,malicious,0,0,0,0,0,0,0,1,0,0,0,False,0,0,False,False,False,8
https://kucoiny.top/,malicious,0,0,0,0,0,0,0,1,0,0,0,False,0,0,False,False,False,8
https://00loo0j.weebly.com/,malicious,18,0.16666666666666666,0.05555555555555555,0.3333333333333333,0,0,0,1,0,6,0,True,0,0,False,False,False,31
