url,safety_tag,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,login_form,favicon,links_in_tags,email_submission_forms,internal_media_count,external_media_count,sfh,nb_iframe,nb_popup_window_count,onmouseover,right click disabled,empty_title,page_depth
http://nityanutan.github.io/amazone-clone,malicious,29,0,0,0,2,0,0,0,0,21,0,FALSE,0,0,FALSE,FALSE,FALSE,7
http://gm.121699.xyz/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://suryakiranreddy12.github.io/Netflix-Homepage-Clone,malicious,22,0,0,0,1,0,0,0,0,5,0,FALSE,0,0,FALSE,FALSE,TRUE,9
http://gemini-cli-docs.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
https://vodafone.partner.simo.co/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,TRUE,3
http://vodafone.simo.co/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,TRUE,3
http://195927.com/m,malicious,36,0,0.7222222222222222,0,0,0,0,1,0,65,0,FALSE,0,0,FALSE,FALSE,TRUE,10
http://www.facebookstartopup.info/,malicious,6,0.5,0.16666666666666666,0,0,0,0,1,0,4,1,FALSE,0,0,FALSE,FALSE,FALSE,15
http://dazzling-donut-32a2fc.netlify.app/,malicious,17,0,0.8823529411764706,0,1,0,0,0,0,73,0,FALSE,0,0,FALSE,FALSE,FALSE,9
http://tokpocken.top/,malicious,62,0.016129032258064516,0.7096774193548387,0,1,0,0,0,0,37,0,FALSE,0,0,FALSE,FALSE,FALSE,16
http://gxsdjq.com/m/index.html,malicious,53,0,0.22641509433962265,0.018867924528301886,0,0,0,1,0,15,0,FALSE,0,0,FALSE,FALSE,FALSE,8
http://tolk.shorturl.lk/aMvDIt,malicious,28,0,0.32142857142857145,0.25,36,0,1,1,0,2,12,FALSE,1,0,FALSE,FALSE,FALSE,22
http://hilgudey.github.io/Netflix-clone,malicious,16,0,0,0,0,0,0,0,0,1,6,FALSE,0,0,FALSE,FALSE,FALSE,5
http://gemini-balance-j84f.onrender.com/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
https://artraglobal.com.tr/pf/login.php,malicious,3,0,0.3333333333333333,0,0,0,0,0,0,2,0,TRUE,0,0,FALSE,FALSE,FALSE,11
http://gemini-zhu88.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6+G1A1:T203
http://aw3go3nria0n5.duckdns.org/en/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,True,2
https://www.tencenteco.com/start/,malicious,0,0,0,0,1,0,0,0,0,0,0,False,0,0,False,False,True,3
http://symbol-vz.zeabur.app/,malicious,5,0.0,1.0,0.0,1,1,0,1,0,1,1,True,0,0,False,False,False,6
http://web-eng-ndax-x-cdn.daftpage.com/,malicious,4,0.25,0.5,0.0,6,0,0,1,0,0,1,False,0,0,False,False,False,16
http://mamadoualphajallow.github.io/-Amazon-Clone,malicious,0,0,0,0,0,0,0,0,0,87,0,False,0,0,False,False,False,7
http://11658877.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://1665rrr.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://rh.maiv.today/,malicious,7,0.0,0.0,0.0,0,0,0,1,0,16,7,False,0,0,False,False,False,10
https://cn.mebetx4.com/home/register/,malicious,23,0.0,0.08695652173913043,0.17391304347826086,5,1,2,1,0,4,0,False,0,1,False,False,False,10
https://cn.mebetx48.com/home/register/,malicious,23,0.0,0.08695652173913043,0.17391304347826086,5,1,2,1,0,4,0,False,0,1,False,False,False,10
http://popular-guidance-302363.framer.app/,malicious,1,0.0,1.0,0.0,0,0,2,1,1,0,1,False,0,0,False,False,False,8
https://lgr-certe.com.tn/p/track/track.php/,malicious,0,0,0,0,0,0,0,1,0,2,0,False,0,0,False,False,False,8
https://amcl.vercel.app/,malicious,37,0.0,0.0,0.7567567567567568,1,0,0,0,0,0,0,False,0,0,False,False,False,7
http://amcl.now.sh/,malicious,37,0.0,0.0,0.7567567567567568,1,0,0,0,0,0,0,False,0,0,False,False,False,7
http://1665app.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://7665z.com/wp-admin/.wp-languages/.wjpl95qv_mlr.php,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://www.hotsquare.net/,malicious,6,0.3333333333333333,0.0,0.0,0,0,0,0,0,5,0,False,0,0,False,False,False,7
http://talktalkbroadbandservice4you.framer.website/,malicious,1,0.0,1.0,0.0,0,0,2,1,1,0,4,False,0,0,False,False,False,9
https://pascalthepundit.github.io/Netflix-clone/,malicious,16,0.0,0.0,0.9375,4,0,0,0,2,9,0,False,0,0,False,False,False,6
http://1565aaaaa.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://1615000888.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://6366555222.com/wp-admin/.wp-languages,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://easy-bank-rho.vercel.app/,malicious,11,0.0,0.0,1.0,0,0,0,0,0,17,0,False,0,0,False,False,False,8
http://1952288.com/wp-admin/.wp-languages,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://7665xx.com/lander,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://geminib.old.us.kg/,malicious,5,0.0,1.0,0.0,1,1,0,1,0,1,1,True,0,0,False,False,False,6
http://76652255.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://bridgge-trezor.daftpage.com/,malicious,2,0.0,1.0,0.0,6,0,0,1,0,0,1,False,0,0,False,False,False,10
https://booking-clone-next-js.vercel.app/,malicious,6,0.16666666666666666,0.0,0.0,0,0,0,1,0,1,5,False,0,0,False,False,False,9
http://gemini-cli-liz.zeabur.app/,malicious,5,0.0,1.0,0.0,1,1,0,1,0,1,1,True,0,0,False,False,False,6
http://ppt.cc/fSgbGx&source=gmail&ust=1765026265648000&usg=AOvVaw3LNqNEe3TfL_64SrU5a0qJ,malicious,2,0.0,0.0,0.0,0,0,0,1,0,1,1,True,0,0,False,False,False,7
http://195241.com/m,malicious,36,0.0,0.7222222222222222,0.0,0,0,0,1,0,65,0,False,0,0,False,False,True,10
http://ledger-start-us.square.site/,malicious,0,0,0,0,2,0,0,1,0,0,0,False,0,0,False,False,False,6
http://cybermati.co.uk/showcase_h/DemoSites_h/facebook/index1.html,malicious,25,0.0,0.0,0.08,0,0,0,1,0,1,0,False,0,0,False,False,False,5
http://76651199.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://netflix-clone-navy-beta.vercel.app/,malicious,22,0.0,0.0,0.0,0,0,0,0,0,0,5,False,0,0,False,False,False,9
http://76651166.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://swift-webmail-view.framer.website/,malicious,3,0.0,0.3333333333333333,0.0,0,0,2,1,1,0,1,False,0,0,False,False,False,11
http://gemini.yexc.top/,malicious,5,0.0,1.0,0.0,1,1,0,1,0,1,1,True,0,0,False,False,False,6
http://easy-bank-gamma.vercel.app/,malicious,19,0.0,0.0,0.0,0,0,0,0,0,16,0,False,0,0,False,False,False,9
http://15654422.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://195973.com/m,malicious,36,0.0,0.7222222222222222,0.0,0,0,0,1,0,65,0,False,0,0,False,False,True,10
https://cn.cljpsnmrbsib.com/home/register/,malicious,23,0.0,0.08695652173913043,0.17391304347826086,5,1,2,1,0,4,0,False,0,1,False,False,False,10
https://channelhub.online/ia07dc84b6f3164e50ta4f7eb1bj5bec056d.html/,malicious,7,0.0,0.14285714285714285,0.0,0,1,1,0,1,0,3,False,0,0,False,False,False,20
https://linktr.ee/shaw747,malicious,3,0.0,1.0,0.0,1,0,8,1,0,0,1,False,0,0,False,False,False,17
https://shawaccountsign-in.framer.website/,malicious,1,0.0,1.0,0.0,0,0,2,1,1,0,6,False,0,0,False,False,False,9
https://roblox.com.ge/games/116495829188952/Dead-Rails-Beta?privateServerLinkCode=24995100825560196492438835643443,malicious,22,0.0,0.0,0.4090909090909091,34,0,1,1,0,3,5,False,1,0,False,False,False,14
https://roblox.com.ge/users/4859436600/profile,malicious,22,0.0,0.13636363636363635,0.3181818181818182,36,0,1,1,0,2,7,False,1,0,False,False,False,22
https://roblox.com.ge/games/4924922222/Brookhaven-RP?privateServerLinkCode=24995100825560196492438835643443,malicious,22,0.0,0.0,0.4090909090909091,34,0,1,1,0,3,5,False,1,0,False,False,False,14
http://linktr.ee/ROBLOXACC124,malicious,11,0.0,1.0,0.0,1,0,8,1,0,0,7,False,0,0,False,False,False,19
https://roblox.com.ge/communities/4859436600/,malicious,16,0.0,0.0,0.375,32,0,1,1,0,2,5,False,1,0,False,False,False,15
https://roblox.com.py/users/6810216558/profile,malicious,22,0.0,0.13636363636363635,0.3181818181818182,36,0,1,1,0,2,7,False,1,0,False,False,False,22
https://roblox.com.ge/users/2875556113/profile,malicious,22,0.0,0.13636363636363635,0.3181818181818182,36,0,1,1,0,2,7,False,1,0,False,False,False,22
https://roblox.com.py/games/606849621/Winter-Jailbreak?privateServerLinkCode=10600048288500617075231889346078,malicious,22,0.0,0.0,0.4090909090909091,34,0,1,1,0,3,5,False,1,0,False,False,False,14
https://roblox.com.ge/users/769766447/profile,malicious,22,0.0,0.13636363636363635,0.3181818181818182,36,0,1,1,0,2,7,False,1,0,False,False,False,22
https://roblox.com.py/users/8437704690/profile,malicious,25,0.0,0.24,0.28,36,0,1,1,0,2,9,False,1,0,False,False,False,22
http://amazon-clone-mocha-nine.vercel.app/,malicious,41,0.0,0.4878048780487805,0.4634146341463415,1,0,0,0,0,0,0,False,0,0,False,False,False,6
http://1615p.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://195195h.com/,malicious,35,0.0,0.37142857142857144,0.0,0,0,0,1,0,6,0,False,0,0,False,False,True,9
https://parking-pcngh.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://parking-pcngp.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://parking-pcngg.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://parking-pcnga.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://easybank-two.vercel.app/,malicious,16,0.0,0.0,0.3125,1,0,0,0,0,10,0,False,0,0,False,False,False,7
https://parking-pcngn.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://chainretificator.com/,malicious,27,0.0,1.0,0.0,0,0,0,1,0,0,1,False,2,0,False,False,False,11
https://notifyhubss.net/k0fec68b974ce3435d194cdc334x6cc43587.html/,malicious,7,0.0,0.14285714285714285,0.0,0,1,0,0,1,0,3,False,0,0,False,False,False,20
https://parking-pcngc.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://rbfcu-star.azurewebsites.net/(S(jwpi4llte55s0tv05cmeq32r))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://parking-pcnha.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://rbfcu-star.azurewebsites.net/(S(jolrgjd3dwwxw1mdsgazlsfa))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://notifyhubss.net/kb77f64327172846901b22427b1xc8c385c6.html/,malicious,7,0.0,0.14285714285714285,0.0,0,1,0,0,1,0,3,False,0,0,False,False,False,20
https://pub-a66807ec88df4e1ea4f7211afa341802.r2.dev/index.html?ref=secure_redirect&ts=1767201180&v=1.0&ip=c5a2aea2&token=ed431dc2/,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,True,1
http://rbfcu-star.azurewebsites.net/(S(3bn4zhwk35exryumh4wi4wnc))/Main/Login,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(vxnvgqfgzy0lizfpbajodlst))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(fyvoyzjjmjgoj2g0fkisz4m0))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://parking-pcnhy.vip/i,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://rbfcu-star.azurewebsites.net/(S(cpx4j4r2udlhxvhwdeacz3eq))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
http://rbfcu-star.azurewebsites.net/(S(cpx4j4r2udlhxvhwdeacz3eq))/Main/Login,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(guhuvdshcxs1ifrzj4stjeqz))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
http://rbfcu-star.azurewebsites.net/(S(guhuvdshcxs1ifrzj4stjeqz))/Main/Login,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(sh5mse11mdkvdtxutpq4ecp2))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(qy2urkgctz2vzrdumf1h15zj))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(kvfjbslzg10suscxdbvsvp22))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://parking-pcnht.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://ingreso-servicio.webcindario.com/,malicious,1,0.0,0.0,0.0,1,1,1,1,1,0,1,False,1,0,False,False,False,6
https://parking-pcnhu.vip/i,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://parking-pcnhi.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://parking-pcnhr.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://aartigore14.github.io/Amazon-Clone/,malicious,45,0.0,0.0,0.0,1,0,0,0,0,8,0,False,0,0,False,False,False,7
https://parking-pcnhe.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://parking-pcngz.vip/i,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://notifyhubss.net/k52686d267b7c14dad1a34cc120x77e299e7.html/,malicious,7,0.0,0.14285714285714285,0.0,0,1,0,0,1,0,3,False,0,0,False,False,False,20
https://parking-pcngx.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
http://easybank-landing-page-git-master-agataliberska.vercel.app/,malicious,30,0.0,0.03333333333333333,0.16666666666666666,1,0,0,0,0,6,0,False,0,0,False,False,False,7
http://rectification-fixuserauthentication.vercel.app/,malicious,31,0.0,0.0,0.03225806451612903,0,0,0,0,0,28,0,False,0,0,False,False,False,12
http://zh-vpnkuailian.com/,malicious,0,0,0,0,0,0,0,1,0,0,0,False,0,0,False,False,False,2
https://parking-pcnhw.vip/index.html,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://scentofstore.com/,malicious,0,0,0,0,3,0,0,1,0,0,0,False,0,0,False,False,True,3
https://roblox.com.ge/users/2009151101/profile,malicious,34,0.0,0.38235294117647056,0.2647058823529412,36,0,1,1,0,2,16,False,1,0,False,False,False,22
http://bhavdeepsingh7.github.io/,malicious,17,0.0,0.0,0.0,0,0,0,0,0,6,0,False,0,0,False,False,False,7
https://parking-pcnhp.vip/i,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,2
https://shortlink.st/fOeeteUU,malicious,29,0.0,0.3448275862068966,0.2413793103448276,36,0,1,1,0,2,13,False,1,0,False,False,False,22
https://uyv.huo.mybluehost.me/fdgf/keysnet/login.php,malicious,0,0,0,0,0,0,0,0,0,1,0,False,0,0,False,False,True,3
http://booking-clone-beta.vercel.app/,malicious,6,0.16666666666666666,0.0,0.0,0,0,0,1,0,0,6,False,0,0,False,False,False,9
https://kcfgvu67.pages.dev/gp/customer-reviews/R2M8KEG0USY000?ASIN=B08ZBJG2DK/,malicious,17,0.0,0.23529411764705882,0.058823529411764705,8,1,0,1,3,2,1,True,0,0,False,False,False,18
https://rbfcu-star.azurewebsites.net/(S(tcm4nrpkkxz0obgpdjd2rkzz))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(jolkmfrokxadieohq1mbr4i5))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(qixlxrxvnisqimvteoujshgv))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
http://rbfcu-star.azurewebsites.net/(S(sgktelrmzwuidzrjy3bk0hfs))/Main/Login,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
http://rbfcu-star.azurewebsites.net/(S(emkzey215ywqhaclj4yzg4ry))/Main/Login,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(pn3khtwvz40hnsicemhaooej))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(z2bgcufdm0mr45ocihcprkpo))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(g45wl0vzaeekaa0mnsowailx))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
http://eurostaryurtdisiegitim.net/instagram,malicious,11,0.0,0.18181818181818182,0.8181818181818182,0,0,0,1,0,5,0,False,0,0,False,False,False,7
http://rbfcu-star.azurewebsites.net/(S(lsus3nk0db2xnpvp22z5wlsx))/Main/Login,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(aw3qdnij1gxz5v4rbgy3hdit))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://rbfcu-star.azurewebsites.net/(S(qgparigdt3mbvsnihxxxfmel))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
http://sanchitsubedi69.github.io/sanchitsubedi69.githuib.io,malicious,28,0.0,0.0,1.0,1,0,0,0,0,0,0,False,0,0,False,False,False,6
http://rbfcu-star.azurewebsites.net/(S(y51fkdvtzgcrz2wlfk3d0ptd))/Main/Login,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://ipfs.io/ipfs/bafkreihvfmonndmn6acboptylgtu2y4hebh62cnkvhjamqvqncuufqudai/,malicious,0,0,0,0,0,0,1,1,0,1,2,False,1,1,False,False,False,7
https://rbfcu-star.azurewebsites.net/(S(hgbfebplpm3ln34q4ymeweiq))/Main/Login/,malicious,7,0.0,0.0,0.0,0,1,0,1,0,4,0,False,0,1,False,False,False,13
https://novadent.cl/accounthaggh/pages/login.php/,malicious,7,0.0,0.2857142857142857,0.0,0,0,1,1,0,0,0,True,0,0,False,False,False,11
http://www.66mkfsq.magalional.dpdns.org/,malicious,0,0,0,0,0,0,0,1,0,0,0,False,0,0,False,False,True,2
http://66mkfsq.magalional.dpdns.org/,malicious,0,0,0,0,0,0,0,1,0,0,0,False,0,0,False,False,True,2
https://roblox.com.ge/users/8755291674/profile,malicious,98,0.0,0.7857142857142857,0.09183673469387756,36,0,1,1,0,2,80,False,1,0,False,False,False,22
https://wallet.register-robinhood.com/,malicious,45,0.0,0.0,1.0,0,0,0,1,0,11,1,False,3,0,False,False,False,30
https://www.robiox.com.py/users/493233288195/profile,malicious,21,0.0,0.7619047619047619,0.14285714285714285,35,0,1,1,0,1,9,False,1,0,False,False,False,18
http://applebootstrap.vercel.app/,malicious,89,0.0,0.0449438202247191,0.16853932584269662,2,0,0,1,0,8,0,False,0,0,False,False,False,11
https://cloudinfolibrary.com/reports/gc-aibusinesstrendsjp314form.html,malicious,12,0.25,0.75,0.0,1,0,0,1,1,1,0,True,0,0,False,False,False,16
https://info.cloudinfolibrary.com/c/18b1vKc2U5qPdAvcySJZjoSBoCi/,malicious,12,0.0,1.0,0.0,1,0,0,1,1,1,0,True,0,0,False,False,False,16
https://listado.mercadolibre.com.uy/computacion/pc-escritorio/computadoras-servidores/pc-gamer_PriceRange_0UYU-20000UYU_NoIndex_True,malicious,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,True,3
http://kucoinievlosginie.godaddysites.com/,malicious,0,0,0,0,0,0,0,1,0,0,0,False,1,0,False,False,False,13
https://httlpss-roblox.com/users/1481667911/profile,malicious,90,0.0,0.7888888888888889,0.06666666666666667,35,0,1,1,0,1,31,True,0,0,False,False,False,18
https://surl.li/knupvx,malicious,22,0.09090909090909091,0.7727272727272727,0.0,1,0,1,1,0,0,4,True,0,0,False,False,False,14
http://learn-trezr-suite.vercel.app/,malicious,2,0.0,0.5,0.0,0,0,0,0,0,1,0,False,0,0,False,False,False,7
https://homeyazilim.net/excelprotest/excelprotest/,malicious,0,0,0,0,0,1,0,0,0,4,0,True,0,0,False,False,True,10
https://disnat-trade.com/,malicious,36,0.0,0.0,0.0,0,0,0,1,0,3,0,True,0,0,False,False,False,13
http://fa-etbx-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/nfcu/job/28120/apply/section/1/,malicious,0,0,0,0,2,0,0,1,0,0,0,False,0,0,False,False,False,3
http://www.roblox.com.ml/users/2126387049/profile/,malicious,22,0.0,0.45454545454545453,0.13636363636363635,35,0,1,1,0,1,9,False,1,0,False,False,False,21
https://www.roblox.com.kz/users/546178624/profile,malicious,90,0.0,0.7888888888888889,0.06666666666666667,35,0,1,1,0,1,31,True,0,0,False,False,False,19
http://amazon-clone-part-1.vercel.app/,malicious,39,0.0,0.0,0.0,1,0,0,0,0,5,0,False,0,0,False,False,False,7
http://reportfraudceexternal.ciamlogin.com/946b4559-ea63-4134-9e5b-4cfb1674c243/oauth2/v2.0/authorize/,malicious,0,0,0,0,1,0,1,1,0,0,0,False,0,0,False,False,False,10
http://amazon-clone-peach-eta.vercel.app/,malicious,34,0.0,0.0,1.0,1,0,0,0,0,0,0,False,0,0,False,False,False,8
https://mariabeatricenamatovu.github.io/Amazon-clone/,malicious,20,0.85,0.0,0.05,0,0,0,0,0,63,0,False,0,0,False,False,False,6
http://cvmsv.3656l.co/,malicious,1,0.0,0.0,0.0,0,0,0,0,0,1,0,False,0,0,False,False,True,6
https://roblox.com.ge/games/7239319209/Ohio-CODE-CHRISTMAS?privateServerLinkCode=10419710309097908550709394751797,malicious,22,0.0,0.0,0.4090909090909091,34,0,1,1,0,3,5,False,1,0,False,False,False,14
https://www.robiox.com.py/users/331757146484/profile,malicious,25,0.0,0.72,0.2,35,0,1,1,0,1,11,False,1,0,False,False,False,18
https://psce.pw/8jk8fc,malicious,4,0.0,0.75,0.0,0,0,1,1,0,0,2,False,0,0,False,False,False,7
https://1111365wz.cc/wap.html,malicious,14,0.0,1.0,0.0,0,0,0,1,0,15,0,False,0,1,False,False,False,9
https://www.robiox.com.py/users/211473773433/profile,malicious,21,0.0,0.7619047619047619,0.14285714285714285,35,0,1,1,0,1,9,False,1,0,False,False,False,18
https://roblox.com.ge/games/82411157766911/Weird-Sussy-Game-XMAS-UPDATE?privateServerLinkCode=72005663721554043297237658714021,malicious,22,0.0,0.0,0.4090909090909091,34,0,1,1,0,3,5,False,1,0,False,False,False,14
http://airbnb-clone-randilw.vercel.app/,malicious,0,0,0,0,0,0,0,1,0,0,14,False,0,0,False,False,False,9
https://roblox.com.ge/communities/6304132186/,malicious,16,0.0,0.0,0.375,32,0,1,1,0,2,5,False,1,0,False,False,False,15
https://hmsfyz.registert.dpdns.org/,malicious,0,0,0,0,0,0,0,1,0,0,0,False,0,0,False,False,True,2
https://ebay-seller-center-managedpayments.vercel.app/,malicious,12,0.0,0.8333333333333334,0.08333333333333333,2,1,1,1,0,0,0,True,0,0,False,False,False,14
https://www.roblox.tc/games/107879378587948/SECRET-LABUBUS-PRISON-RUN-Obby?privateServerLinkCode=38002862070108806832214185183806,malicious,20,0.0,0.05,0.4,34,0,1,1,0,3,5,False,1,0,False,False,False,20
http://mailer5-kit.mdbgo.io/,malicious,0,0,0,0,2,0,2,1,0,0,1,False,0,0,False,False,False,9
http://www.llojin-mettaamak-uk.godaddysites.com/,malicious,26,0.19230769230769232,0.038461538461538464,0.038461538461538464,0,0,0,1,0,3,0,False,0,0,False,False,False,27
https://mrlampy.github.io/Amazon-Clone-Learning-Project-Archived/checkout.html,malicious,2,0.0,0.0,0.0,1,0,0,0,0,3,0,False,0,0,False,False,False,6
https://www.robiox.com.py/users/229553821535/profile,malicious,24,0.0,0.7083333333333334,0.20833333333333334,35,0,1,1,0,1,10,False,1,0,False,False,False,18
https://gracejas.github.io/netflix-clone/,malicious,4,0.0,0.0,0.0,0,0,0,0,0,4,0,False,0,0,False,False,False,6
https://khoiho0806.github.io/khoi-netflix/,malicious,0,0,0,0,0,0,0,1,2,4,0,True,0,0,False,False,False,7
https://marlonpe3.github.io/entreganetflix/,malicious,3,0.0,0.0,0.0,0,1,0,0,0,1,0,True,0,0,False,False,False,6
https://marlonpe3.github.io/piratanetflix/,malicious,3,0.0,0.0,0.0,0,1,0,0,0,1,0,True,0,0,False,False,False,6
https://roblox.com.ge/users/6808875750/profile,malicious,28,0.0,0.32142857142857145,0.25,36,0,1,1,0,2,12,False,1,0,False,False,False,22
https://kv-cont-blared.pages.dev/help/contact/600347623030106/,malicious,0,0,0,0,1,0,0,1,0,0,0,False,0,0,False,False,False,2
https://roblox.gs/users/5603369902/profile,malicious,27,0.0,0.2962962962962963,0.25925925925925924,36,0,1,1,0,2,11,False,1,0,False,False,False,22
https://zannattex.com/sin.eys-sinspe.nunslogs/ass/index.html,malicious,9,0.0,0.8888888888888888,0.0,0,1,0,0,1,4,0,True,0,0,False,False,False,12
https://zannattex.com/sin.eys-sinspe.nunslogs/ass/identifier-1.html.php,malicious,12,0.0,0.75,0.25,0,1,4,0,1,1,0,True,0,0,False,False,False,12
